url,name,address,description,amenities,price
https://www.coworker.com/japan/tokyo/wework-ark-hills-south,Coworking Space: WeWork Ark Hills South in Tokyo,,"Overview of WeWork Ark Hills South
Looking for a Roppongi coworking office that’s as vibrant and energizing as the district itself? This sophisticated two-floor oasis is loaded with amenities ideal for teams large and small, including front-desk service, private offices, and unique conference rooms. Easy transportation and abundant entertainment options keep you in good company, with established investment firms and foreign embassies all close by. The central Roppongi-Itchome Station is right outside our front door, and onsite parking makes commuting simple. For a beautiful office space that puts you in the center of the action, WeWork is the ticket.",,"Private Office
 from ¥ 95220
/month"
https://www.coworker.com/japan/tokyo/wework-shiroyama-trust-tower,Coworking Space: WeWork Shiroyama Trust Tower in Tokyo,,"Overview of WeWork Shiroyama Trust Tower
The beating heart of Japan’s economy, Tokyo is a site of extreme innovation and success. WeWork’s coworking office in Shiroyama Trust Tower puts you right at the center of that potential. Three floors of dedicated WeWork space and intentional design keeps your team engaged and inspired throughout the workday. Expansive lounge areas are filled with professionals networking over free-flowing coffee; conference rooms are home to team huddles and kick-off meetings. Plus, access to public transportation is simple from this location, with the Tokyo Metro and Kamiyachō and Roppongi-itchome stations all within walking distance. After work, head to one of the many upscale shops, restaurants, or museums nearby. Ready to jumpstart your next venture? Schedule a visit to WeWork’s coworking space in Shiroyama Trust Tower today.
SHOW MORE",,"Coworking Space 
from ¥ 68000
/month"
https://www.coworker.com/japan/tokyo/wework-tokyo-square-garden,Coworking Space: WeWork Tokyo Square Garden in Tokyo,,"Overview of WeWork Tokyo Square Garden
If you’re looking for coworking space in Tokyo Square Garden that connects you with vibrant network of professionals and entrepreneurs, WeWork is the ticket. Soaring above the 14th floor of a modern building complex, our space boasts beautifully designed common areas, unique conference rooms, sleek private offices, an arcade room, and an outdoor terrace. The building is directly connected to Kyobashi metro station, making the commute a breeze; plus, the Tokyo and Yurakucho JR stations are also within walking distance. Need a break between meetings? Step into one of the many art galleries or architectural showrooms nearby to recharge your creativity. Directly below the building, there’s also a variety of restaurants —a tranquil setting for client dinners or team celebrations. Whether your company has one employee or thousands, WeWork’s coworking space in Tokyo Square Garden will help you keep them productive and engaged. Schedule your visit today to learn more.
SHOW MORE",,"Coworking Space 
from ¥ 59850
/month"
https://www.coworker.com/japan/tokyo/openoffice-tokyo-aoyama-central-open-office,"Coworking Space: OpenOffice - Tokyo, Aoyama Central (Open Office) in Tokyo",,"Overview of OpenOffice - Tokyo, Aoyama Central (Open Office)
Open Office business centres provide a simple but efficient facility for your business needs. Typically located in boutique properties in leading business districts, they are suitable for all types of businesses seeking small sized offices with economy prices. The Aoyama centre is located in one of the most popular business addresses and locations in Tokyo. It is considered the centre of Tokyo and is conveniently located to access other parts of the city such as Akasaka and Omotesando. Today, along with Shibuya and Harajuku,it is one of the most popular shopping and entertainment areas in Tokyo. Located in Aoyama dori next to the Avex group building, the centre is suitable for all sizes of business including entrepreneurs and start up businesses. This spacious centre offers a choice of private and day offices and meeting room and large conference room facilities coupled with stylish designs providing a comfortable working environment. There are also excellent views along Aoyama dori, Roppongi Hills and Tokyo Mid-Town. The centre is accessed by 3 metro lines and 2 mins on foot from Aoyama 1 chome station.

SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/wework-jimbocho,Coworking Space: WeWork Jimbocho in Tokyo,,"Overview of WeWork Jimbocho
Just down the road from Chiyoda’s famed gardens, WeWork’s coworking space in Jimbocho is the place to be. Art-filled lounges keep your team happy and engaged; sleek private offices fuel productivity. With Tokyo Metro Station on the same block, commuting is a breeze. Plus, downtown Jimbocho is within walking distance. Professionals of every stripe descend upon Chiyoda daily—drawn by its thriving cultural scene and unbridled business potential. Join them for a workday like no other at WeWork’s Kanda-Jimbocho office space.",,"Coworking Space 
from ¥ 67000
/month"
https://www.coworker.com/japan/tokyo/openoffice-tokyo-nihonbashi-central-open-office,"Coworking Space: OpenOffice - Tokyo, Nihonbashi Central (Open Office) in Tokyo",,"Overview of OpenOffice - Tokyo, Nihonbashi Central (Open Office)
Open Office business centres provide a simple but efficient facility for your business needs. Typically located in boutique properties in leading business districts, they are suitable for all types of businesses seeking small sized offices with economy prices. The Open Office Nihonbashi centre is located on the 3rd floor of the Toyo Building in Nihonbashi, a business district that has undergone resurgence in recent years. The centre is located close to the Tokyo Stock Exchange, Tokyo Post Office and is located in the middle of the Takashimaya and Mitsukoshi department stores on Nihonabshi Chuo-Avenue, a high end shopping complex. That fantastic location is 7 minutes on foot from Tokyo station and 1 minute on foot from Shinbashi Station. Next to main financial area in Japan, you can choose your work place from a range of private offices. Chuo-ku Nihonbashi has been the business centre since the Edo period. This is a functional and fashionable office in this Nihonbashi. 3rd Floor was designed to provide calmness and coolness with oriental taste and the 5th Floor is simple and clean. Each floor provides private and day offices and conference rooms and common spaces.

SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/regus-tokyo-ginza-yurakucho,Coworking Space: Regus - Tokyo Ginza Yurakucho in Tokyo,,"Overview of Regus - Tokyo Ginza Yurakucho
The Tokyo Yurakucho Centre is located in the Yurakucho Ekimae building, a handsome glass fronted office block in Yurakucho in the south east of Tokyo. The area is a respected business and commercial area with companies in the locality working in the likes of international banking and financial services, steel, paper and glass manufacturing. Located on the 12th floor, the centre has spacious offices and meeting rooms and an exterior corridor with wonderful views of the surrounding district. Yurakucho is close to Ginza, a well known district for shopping, art galleries and restaurants. The building is located in front of Yurakucho Station, which is next to Tokyo Station. There are several izakayas, or neighbourhood bars, underneath Yurakucho Station which are buzzing in the evening.

SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/wework-metropolitan-plaza-building,Coworking Space: WeWork Metropolitan Plaza Building in Tokyo,,"Overview of WeWork Metropolitan Plaza Building
WeWork’s coworking space in the Metropolitan Plaza Building captures the buzzing energy of the surrounding city—and gives businesses the space and support they need to flourish. An entire level in this modern high-rise is converted office space, featuring art-filled lounge areas, highly functional conference rooms, and sleek private offices. Commuting is simple with direct access to Ikebukuro station and several bus routes nearby. Amid the bright lights of Sunshine City and surrounded by countless shops and restaurants, WeWork’s coworking space in Metropolitan Plaza is a thriving home for your business. Schedule a visit today.",,"Coworking Space 
from ¥ 51000
/month"
https://www.coworker.com/japan/tokyo/regus-tokyo-nihonbashi-kabutocho,Coworking Space: Regus - Tokyo Nihonbashi Kabutocho in Tokyo,,"Overview of Regus - Tokyo Nihonbashi Kabutocho
Nihonbashi is where the heart of Japan's economy and finance combines with history and tradition, and the area is enjoying a resurgence. The Nihonbashi Kabutocho Centre, on Level 3 of the Metlife Kabutocho Building, is near Tokyo Exchange Market, the post office, large department stores and the stylish shopping complex Coredo Nishonbashi. It is a few minutes' walk from Nihonbashi and Kayaba-cho subway stations and convenient for the Tokyo JR railway station. The city houses the Tokyo Stock Exchange, head offices of The Bank of Japan and The Bank of Tokyo, along with banks and major IT and pharmaceuticals companies. In the recent redevelopment, the number of large-scale buildings has been increasing with the likes of Coredo Nihonbashi and Nihonbashi Mitsui Tower. However, a more rustic style remains in Shitamachi, old Tokyo downtown, which includes the wholesale district.

SHOW MORE",,"1
2
3
4
5"
https://www.coworker.com/japan/tokyo/regus-tokyo-marunouchi-shin-kokusai-building,"Coworking Space: Regus - Tokyo, Marunouchi Shin Kokusai Building in Tokyo",,"Overview of Regus - Tokyo, Marunouchi Shin Kokusai Building
Marunouchi district of Chiyoda-ku, Tokyo is known as Japan’s major business district, with headquarters of many top Japanese corporations. Having your office there or working in Marunouchi signifies the level of excellence for Japanese companies. It is truly a prime choice location. Besides being a business district, the main street Marunouchi Naka Dori stretching from north to south showcases internationally renowned brands and their main stores, attracting many people both weekdays and weekends.


This business centre, on the south side of Marunouchi faces the Tokyo International Forum, a well-recognized landmark. It is directly connected from Yurakucho station of Tokyo Metro Yurakusho Line and a 2 minute walk from JR Yurakucho station. In addition 4 other stations and 8 lines can be used to reach this centre, making it extremely accessible. Please take full advantage of Shin Kokusai Building business centre with its authentic Marunouchi address.
SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/wework-nogizaka,Coworking Space: WeWork Nogizaka in Tokyo,,"Overview of WeWork Nogizaka
Based in one of the most sought-after districts in Tokyo, our modern coworking office in Akasaka delivers the location, resources, and support that entrepreneurs at all stages need to thrive. Featuring hallmark amenities like onsite staff, fully stocked printing stations, and private phone booths, this office has it all. Plus, it’s dog friendly. Need to refresh between meetings? Pay a visit to our dedicated common area to relax and connect with other members, or head downstairs to explore the area’s immense array of cafes, restaurants, and retail shops. Commuting is a breeze with the Chiyoda Line at Nogizaka Station just minutes away—not to mention convenient onsite bike storage. Ready to reimagine your workday? Schedule a visit now.
SHOW MORE",,"Coworking Space 
from ¥ 59850
/month"
https://www.coworker.com/japan/tokyo/openoffice-tokyo-shibuya-toc-open-office,"Coworking Space: OpenOffice - Tokyo, Shibuya TOC (Open Office) in Tokyo",,"Overview of OpenOffice - Tokyo, Shibuya TOC (Open Office)
Open Office business centres provide a simple but efficient facility for your business needs. Typically located in boutique properties in leading business districts, they are suitable for all types of businesses seeking small sized offices with economy prices. Open Office Shibuya centre is centrally located in the heart of one of the city's most prestigious business areas which is the Silicon Valley of Japan. This bustling area is home to numerous entrepreneurs, start up businesses and small medium businesses in the IT and media industries. The location is good for companies looking for international and domestic business networks as well as start ups looking for a prestigious business address. This boutique business centre consists of two floors the sixth floor offers stylish fully furnished private offices and the seventh floor day offices and meeting room facilities. Conveniently located within 5 minutes walk of Shibuya JR and metro stations and within easy walking distance to a range of shops, restaurants and cafes, this centre is perfectly located for all types and sizes of business.

SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/wework-shimbashi,Coworking Space: WeWork Shimbashi in Tokyo,,"Overview of WeWork Shimbashi
A worker’s paradise, Shimbashi is the perfect place to lay down roots for your thriving business. A neighborhood known for its work hard, play hard ethic, WeWork puts a new spin on this area’s industrious vibe with nine floors of refreshingly designed office space. Here, you’ll be at the center of it all with the major global business districts of Shiodome, Kamiyacho, and Toranomon nearby—putting you in close proximity to both local and foreign companies. A stone’s throw from Shimbashi Station, this location also puts you at the crossroads of the city’s major train lines, making commutes a breeze. Looking for a budget friendly lunch? This area abounds with tiny eateries and rustic izakayas that offer unbeatable lunchtime bargains. Plus, with tiny bars scattered in all directions, after-work drinks and bonding come naturally to your team. Optimize your workday in a prime Tokyo WeWork location.
SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/openoffice-tokyo-shinjuku-west-open-office,"Coworking Space: OpenOffice - Tokyo, Shinjuku West (Open Office) in Tokyo",,"Overview of OpenOffice - Tokyo, Shinjuku West (Open Office)
Open Office business centres provide a simple but efficient facility for your business needs.Typically located in boutique properties in leading business districts, they are suitable for all types of businesses seeking small sized offices with economy prices.The Open Office Shinjuku west centre is located in the heart of the fast expanding Shinjuku west business district. This business centre is ideally suited for SMBs and start up businesses. Open Office Shinjuku provides a choice of office space and sizes as well as storage facilities which supporting all types of business. The business centre is close to a range of shopping malls and restaurants. The centre has good public transport and communication links being 1 minute walk from JR Shinjuku and many metro lines as well as excellent connections to both Haneda and Narita international airports.

SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/regus-tokyo-omotesando-forest-hills,"Coworking Space: Regus - Tokyo, Omotesando Forest Hills in Tokyo",,"Overview of Regus - Tokyo, Omotesando Forest Hills
The famous Minami Aoyama address is in high demand in Tokyo’s Minato neighbourhood and you can rent meeting rooms, personal offices and coworking spaces online. Your Tokyo office is ready and waiting, with admin support available and the reliable internet connections you need. There are cultural venues and nightlife close by, so relaxing is easy when you’ve finished working hard.


Or take a lunchtime stroll in Yoyogi Park and visit the Meiji Jingu Shrine for inspiration. Our refurbished and modern office space has good transport connections at Shibuya railway station, Gaiemmae and Omote-sando subway stations. If you’re visiting us by road, Shuto Expressway is nearby and your Tokyo office is easy to find for your visiting clients and colleagues.
SHOW MORE",,"Virtual Office 
from ¥ 14000
/month"
https://www.coworker.com/japan/tokyo/wework-tokyu-yotsuya,Coworking Space: WeWork Tokyu Yotsuya in Tokyo,,"Overview of WeWork Tokyu Yotsuya
Welcome to WeWork’s serviced office space in Tokyu Yotsuya, a fitting home for teams of all sizes. We’ve transformed all seven floors of this building to bring you Chiyoda coworking space that features sleek private offices, art-filled lounges, and conference rooms primed for collaboration. Host your next all-hands meeting in our dedicated events space—or head to the wellness room for a moment of reflection. Yotsuya Station is just minutes away, making the commute a breeze no matter where you’re coming from; an abundance of restaurants, retailers, and art galleries nearby adds to the appeal. Ready to elevate your workday? Join WeWork’s coworking space in Kōjimachi today.",,"1
2
3
4
5
6
7"
https://www.coworker.com/japan/tokyo/wework-marunouchi-kitaguchi,Coworking Space: WeWork Marunouchi Kitaguchi in Tokyo,,"Overview of WeWork Marunouchi Kitaguchi
WeWork is a global network of workspaces where companies grow together. At this convenient address, discover floors of coworking and private offices that cater to needs you didn’t even know you had. Our spaces are designed to promote productivity whether you’re a team of one or 100, and month-to-month flexibility means your space is just as agile as you are. Plus, one all-inclusive rate makes things easy. Any workspace can have a lounge, but ours are decorated with custom murals. Your old office might have had a coffee pot, but ours has a micro-roasted coffee bar and fresh fruit water. We’ve considered every detail so you can focus on your business. Beyond desks, staff, and amenities, find a community of forward-thinking companies and in-house events that connect you organically. More information on this location is coming soon, but we’re gladly accepting inquiries. Get in touch today to schedule a visit.
SHOW MORE",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/regus-tokyo-shinjuku-eastside-square,"Coworking Space: Regus - Tokyo, Shinjuku Eastside Square in Tokyo",,"Overview of Regus - Tokyo, Shinjuku Eastside Square
Shinjuku Eastside Square is located in the eastern part of the Shinjuku district of Tokyo close to both business and entertainment centres. Located on the B1 floor, Regus Eastside Square is a dedicated conference and meeting room business centre with flexible rooms to suit meetings, training and conferences from 2 to 120 people in a variety of layouts. Offering direct access to Higashi-shinjuku Station on the Oedo and Fukutoshin subway lines, Shinjuku East Square centre also hosts a variety of restaurants, cafes and shops as well as a gymnasium, and medical services.",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/wework-iceberg,Coworking Space: WeWork Iceberg in Tokyo,,"Overview of WeWork Iceberg
*** OPENING SOON ***

A fierce sense of style and an entrepreneurial spirit are trademarks of the infamous Shibuya district in Tokyo. Home to WeWork’s distinctive Jingumae shared office space, the area holds undeniable appeal for growing businesses and independent entrepreneurs alike. Throughout each floor of this metropolitan location, members can enjoy inviting lounges, soundproofed phone rooms, and private offices. Extra high ceilings keep the space open and airy, and our in-house cafe will help you stay energized throughout the day. In close proximity to public transportation and surrounded by a wide variety of eateries, retail shops, and entertainment options, this vibrant neighborhood offers something for everyone. Join some of Tokyo’s top professionals in our vibrant Shibuya coworking space.
SHOW MORE",,"Coworking Space 
from ¥ 101000
/month"
https://www.coworker.com/japan/tokyo/wework-hibiya-park-front,Coworking Space: WeWork Hibiya Park Front in Tokyo,,"Overview of WeWork Hibiya Park Front
Whether your business is just getting started or looking for room to grow, WeWork’s Hibiya Park coworking space has something for everyone. Spanning four floors of a 21-story building, this location offers striking views of Hibiya Park, plus a ping pong room and energizing, shared outdoor space. Commuting is easy with the Kasumigaseki, Uchisaiwaicho, Toranomon, and Hibiya subway stations all in close proximity. Surrounded by many of the district’s best restaurants, bars, and nightlife, there’s no shortage of options for entertaining clients or celebrating team milestones. Ready to rethink your workday? Schedule a tour to learn more about our coworking office spaces in Chiyoda-ku.",,"Coworking Space 
from ¥ 68000
/month"
https://www.coworker.com/japan/tokyo/wework-ginza-six,Coworking Space: WeWork Ginza Six in Tokyo,,"Overview of WeWork Ginza Six
Located in Tokyo’s most famous upmarket shopping, dining, and entertainment district, WeWork Ginza Six features office space that’ll inspire your team and captivate your guests. Our coworking space offers businesses of all shapes and sizes the chance to set up shop in this bustling commercial center. With a luxury shopping mall at the building's base, Ginza Station steps away, and a smorgasbord of lunch options nearby, convenience is a key perk of this location. Plus, the Kabukiza Theater and Hakuhinkan Toy Park offer after-work entertainment that’s sure to please. Get in on the action and join us at WeWork Ginza Six.",,"Private Office 
Price on request"
https://www.coworker.com/japan/tokyo/openoffice-tokyo-nihonbashi-hakozaki-open-office,"Coworking Space: OpenOffice - Tokyo, Nihonbashi Hakozaki (Open Office) in Tokyo",,"Overview of OpenOffice - Tokyo, Nihonbashi Hakozaki (Open Office)
Open Office Nihonbashi Hakozakicho centre is a two minute walk from Tokyo Metro Hanzomon Line’s Suitengumae station and is located next to IBM Japan and the Tokyo City Air Terminal (T-CAT) which provides access via Limousine bus to both Haneda and Narita International airports. All major business areas in Tokyo can be accesses via the Tokyo Metro network. Other amenities nearby include restaurants, retail shopping and banks. Hakozaki is a well-known centre for IT, telecommunications and engineering companies and the centre is home to many system developers and IT corporations. The Open Office centre is adjacent to the main financial area of Nihonbashi Kayabacho and Nihonbashi Kabutocho, which headquarters many financial institutions and is home to Tokyo Stock Exchange. Historically, Hakozakicho is known as the traditional financial district and is where the Bank of Japan was established. Open Office Nihonbashi Hakozakicho is a preferred choice for both international and domestic companies, looking for flexible and fully equipped office space with professional office services at reasonable cost.

SHOW MORE",,"Private Office
 from ¥ 39000
/month"
https://www.coworker.com/japan/tokyo/regus-tokyo-ebisu-minami,"Coworking Space: Regus - Tokyo, Ebisu Minami in Tokyo",,"Overview of Regus - Tokyo, Ebisu Minami
Just a 5 minute walk from Ebisu station, the business centre is located amoung a quiet neighborhood, a few steps away from the lively streets facing the train station. Unlike other “business” areas, Ebisu Minami or south of Ebisu has a somewhat classy atmosphere. It is always named as one of the favorite areas people want to work, because of its sophisticated streetscape, designer labels, designers’ offices, advertising agencies tend to prefer Ebisu.


Furthermore, Dai 21 Arai Building which houses this centre boasts intricately designed exterior and a well hole style entrance which will enhance your company’s image and branding strategies. Those who wish to step back from the busy crowd and to concentrate on their creative work in a serene environment would benefit most from Ebisu Minami centre.
SHOW MORE",,"Private Office
 from ¥ 69900
/month"
https://www.coworker.com/japan/tokyo/regus-express-tokyo-haneda-airport-terminal-1-tokyo-international-air-terminal,"Coworking Space: Regus Express - Tokyo, Haneda Airport Terminal 1 (Tokyo International Air Terminal) in Tokyo",,"Overview of Regus Express - Tokyo, Haneda Airport Terminal 1 (Tokyo International Air Terminal)
Regus Express Haneda Airport is located on the fifth floor of the Terminal 1 Building of Haneda Airport. Haneda Airport is the hub that connects the regions of Japan to the rest of the world. For business people who regularly travel internationally or domestically, Regus Express Haneda Airport works as an essential access point. It allows time to be used effectively, and can be used to hold business talks with invited clients or meetings with colleagues.


Regus Express Haneda Airport can add significant value as a back office for companies which conduct business within Haneda Airport itself, for example as a space for recruitment activities or meetings. In addition to enabling a more efficient style of working, Regus Express Haneda Airport has a permanent staff presence, who handle calls, receive post, and provide all-round support to our clients. Come and experience the convenience that Regus Express Haneda Airport can offer.
SHOW MORE",,"1
2
3
4
5"
https://www.coworker.com/japan/tokyo/regus-tokyo-hiroo,"Coworking Space: Regus - Tokyo, Hiroo in Tokyo",,"Overview of Regus - Tokyo, Hiroo
Hiroo is one of the most prestigious residential districts in south central Tokyo. The business centre is located just above the Hiroo subway station and it can be accessed very easily by car due to its proximity to the Takagicho freeway exist. For daily necessities, it is conveniently located to the ex-pat shopping area with high-end supermarkets like Meijiya and Azabu National Super, along with chic eateries. Hiroo is also known for its international community with people coming from various parts of the world. Historically, it has been a hub for the embassies and consulates. Just within a ten-minute walking distance, you can spot about ten embassies. We can say that it is a serene hideaway in south central Tokyo, next to the robust Roppongi area and a quick ten-minute drive to Shibuya or Aoyama.

SHOW MORE",,"Private Office
 from ¥ 63500
/month"
https://www.coworker.com/japan/tokyo/regus-tokyo-machida-ekimae,"Coworking Space: Regus - Tokyo, Machida Ekimae in Tokyo",,"Overview of Regus - Tokyo, Machida Ekimae
Balance commotion with calm with a flexible office space at Machida, located in the Sobu economic zone just outside of downtown Tokyo. Benefit from the development of the surrounding area, a growing commuter hotspot where you’ll neighbour local businesses, start-ups and satellite offices. Commute with ease with connections across the city and beyond. When you arrive, enjoy a coffee from the fully stocked kitchen and settle into your modern workspace for a productive day ahead.",,"Private Office
 from ¥ 46500
/month"
https://www.coworker.com/japan/tokyo/regus-tokyo-marunouchi-tekko-building,"Coworking Space: Regus - Tokyo, Marunouchi Tekko Building in Tokyo",,"Overview of Regus - Tokyo, Marunouchi Tekko Building
This business centre is on the 4th floor of Tekko Building which will reopen in the fall of 2015, adjoining Tokyo station Yaesu north exit. As a renewed structure in the heart of Japan’s economy, its visibility, convenience and impact, are getting a lot of attention. Along with state-of-the-art facilities, it incorporates seismic engineering technology and counter-disaster measures like food/water supplies and emergency power generators, not standardly equipped in other buildings of the area. Shops, restaurants, and clinics will be on the lower floors, with adjacent serviced apartments to meet long-term stayers’ needs.


There are 14 different choices on the public transport system, including JR trains, shinakansen and subways. Getting to Haneda or Narita is simple because the ground floor serves as bus stops for the Airport Limousine. It is a business centre with nationwide and global access, suited as a Tokyo headquarters for frequent business travellers or those with clients around Japan.
SHOW MORE",,"Private Office
 from ¥ 107900
/month"
https://www.coworker.com/japan/tokyo/spaces-tokyo-akasaka,"Coworking Space: Spaces - Tokyo, Akasaka in Tokyo",,"Overview of Spaces - Tokyo, Akasaka
Set close to multiple subway lines on the edge of an upscale district, Akasaka is an attractive hub for creative entrepreneurs and agile businesses. Find inspiration in this aesthetically unique new mid-rise, with floor-to-ceiling windows throughout flooding the spaces with natural light. Focus and do great work in airy, open-plan workspaces with ergonomic furniture and thoughtful layouts, and enjoy the chance to collaborate with experts from other fields over a coffee in the relaxed breakout area. Book one of our fully-furnished, fully-equipped meeting rooms on demand when you need a dedicated space for an in-depth session.


Join a dynamic community of entrepreneurs, startups and growing businesses here at Akasaka. Work fast and smart from all over the building with super fast, business-grade WiFi always available. Our friendly team are on hand to help with tech support and administration services, so you can focus on the work that matters most. All the facilities you need are taken care of, from internet, phones and printers and scanning, to reliable coffee supplies in the fully-stocked kitchen. When you’re ready for a breather, explore Akasaka or venture further into Tokyo by subway: the nearest stop is just a couple of minutes away.
SHOW MORE",,"Private Office
 from ¥ 109900
/month"
https://www.coworker.com/japan/tokyo/coworking-spot-akasaka,Coworking Space: Coworking Spot Akasaka in Tokyo,,"Overview of Coworking Spot Akasaka
Coworking Spot Akasaka is a coworking space located in the wonderful Akasaka. The closest station is the Akasakamitsuke subway station.

This workspace is one of the more international coworking spaces in Tokyo. Amenities include free drinks, copy/printing/scanning, white board, projector, display etc. You can also bring your own drinks and food and enjoy in our common space. One hour is 600 yen while one day is 1500. Monthly usage is 15.000 and offers unlimited 24 hours access. Address registration is available for 15.000 while lockers can be rented at 3000. And if you want your own private workspace they are available for 30.000 a month.
SHOW MORE",,"Private Office
 from ¥ 83500
/month"
https://www.coworker.com/japan/tokyo/shimbashi-key-station-office,Coworking Space: Shimbashi Key Station Office in Tokyo,,"Overview of Shimbashi Key Station Office
Less than a min from Shimbashi Sta. where you get access to most of Lines in Tokyo: JR, Metro, Asakusa Line and Yurikamome. We have a whole range of different shops inside the building including restaurants, massage, tickets, clothes and more to find.

With its newly designed office, many seating plans, including shared working tables, comfortable armchairs, couches and Ping-Pong table that lets members over-excited sometimes (work comes first guys!).

We have a variety of communities so that each day we tend to have new findings from different industries (we shrea a lot). Very comfortable spaces come see!!

SHOW MORE",,"Private Office
 from ¥ 50000
/month"
https://www.coworker.com/japan/tokyo/blink-smart-workspace,Coworking Space: Blink - Smart Workspace in Tokyo,,"Overview of Blink - Smart Workspace
Tokyo has an enormously dynamic population that deserves a beautiful place to work, teach, learn, and meet other people from Japan and abroad.

At Blink, we are committed to providing freelancers, entrepreneurs and teams an international setting and convenient coworking space that guarantees the maximum expression of creativity and collaboration, as well as aid to innovative thinking.
We aim to attract individuals who believe in the power of collaboration and bringing projects to fruition. We create strong partnerships leading to success not just as a business, but as a welcoming resource for local and international creatives.

Our mission is to support, motivate, and inspire anyone who walks through our doors. Together we’re building an affordable place where people can work happily, be more successful, and thrive.

We are located right next to Roppongi Hills! So grab a laptop, drop in and get your job done!!
SHOW MORE",,"Private Office
 from ¥ 180000
/month"
https://www.coworker.com/japan/tokyo/fabbit-global-gateway-otemachi,"Coworking Space: fabbit Global Gateway ""Otemachi"" in Tokyo",,"Overview of fabbit Global Gateway ""Otemachi""
A global work space in the heart of Tokyo, home to a vibrant community of businesses and individuals committed to international exchange and innovation. We are conveniently connected to Tokyo Station, and provide open seating areas, private offices, and meeting and event space in a comfortable, spacious, and modern atmosphere. More than just a space, we also offer seminars, networking events, resource matching, and startup support.

- Reception Hours: 9:00-18:00 Monday-Friday
- Drop-in Hours: 9:00-18:00 Monday-Friday
- Member Access Hours: 9:00-23:00 every day

* Tours available by appointment.
SHOW MORE",,"Private Office
 from ¥ 75000
/month"
https://www.coworker.com/japan/tokyo/blink-community,Coworking Space: Blink Community in Tokyo,,"Overview of Blink Community
With 5 floors of contemporary open plan workspace with hot desks, dedicated workstations, stylish private offices, fully equipped meeting rooms and lovely outdoor sun terrace, Blink is a great place to spend your working days surrounded by dynamic start-ups from the creative community.
Our mission is to support, motivate, and inspire anyone who walks through our doors. Together we’re building an affordable place where people can work happily, be more successful, and thrive.
- Connect
At Blink, we give you the platform to effectively communicate and collaborate with similar minds, to drive improvements and innovations.
- Explore
At Blink, we are committed to providing freelancers, entrepreneurs and teams an international setting and convenient coworking space that guarantees the maximum expression of creativity and collaboration, as well as aid to innovative thinking.
- Create
We aim to attract individuals who believe in the power of collaboration and bringing projects to fruition.
We create strong partnerships leading to success not just as a business, but as a welcoming resource for local and international creatives.
SHOW MORE",,"Private Office
 from ¥ 320000
/month"
https://www.coworker.com/japan/tokyo/the-executive-centre-cerulean-tower,Coworking Space: The Executive Centre - Cerulean Tower in Tokyo,,"Overview of The Executive Centre - Cerulean Tower
Cerulean Tower is perched on a hill in the heart of Shibuya, famously regarded as Tokyo's 'Bit Valley' technology district. The area is one of Tokyo's most renowned commercial districts, and leads the way in the forefront of Japanese fashion, sub-cultures and cuisine. Many world-famous multinational companies have been drawn to this location which, sitting right next to the Shibuya Station transportation hub, is unparalleled in its state of the art city-wide connectivity. Within this Tower also resides a wealth of facilities, such as a Hotel, Gym, and Restaurants, which provide the ultimate comfort and convenience to our members, and the guests they may host.",,"Private Office
 from ¥ 90000
/month"
https://www.coworker.com/japan/tokyo/the-executive-centre-sanno-park-tower,Coworking Space: The Executive Centre - Sanno Park Tower in Tokyo,,"Overview of The Executive Centre - Sanno Park Tower
Establish your presence in Japan at Sanno Park. Located in the Chiyoda district of Tokyo, Sanno Park offers an enviable prime business address with an impressive list of multinational tenants from various industries. Inside Sanno Tower, you can explore the building’s own restaurants and venture to Level 27 to enjoy panoramic views of the city from its “Sky Lobby”. High end hotels, service apartments, and both Japanese and international restaurants can all be found in close proximity.",,"Private Office
 from ¥ 134727
/month"
https://www.coworker.com/japan/tokyo/the-executive-centre-roppongi-hills-north-tower,Coworking Space: The Executive Centre - Roppongi Hills North Tower in Tokyo,,"Overview of The Executive Centre - Roppongi Hills North Tower
Nestled within the large multi-use mega-complex in the affluent Roppongi Hills is Roppongi Hills North Tower 2. Here you will find The Executive Centre on Level 17. Directly linked to the Metro, efficient and reliable public transport is within close proximity, connecting you to the rest of Tokyo. Restaurants, luxury residences, five-star hotels, and shops are all located close by within the Roppongi Hills complex.",,"Private Office
 from ¥ 130825
/month"
https://www.coworker.com/japan/tokyo/35819-key-station,Coworking Space: Key Station in Tokyo,,"Overview of Key Station
Recently renovated stylish office, which has four conference rooms, 10 exclusive rooms and 80 open seats. Make use of services including free Wifi, mailing and reception all free of charge. The bilingual and helpful staff will do all they can in order to meet your needs and make it a efficient office environment for you to work effectively in.",,"Private Office
 from ¥ 170000
/month"
