url,name,address,description,price
https://www.coworker.com/spain/barcelona/cinc-business-center,Coworking Space: CINC BUSINESS CENTER in Barcelona,,"Overview of CINC BUSINESS CENTER
Your Flex in 22@ Barcelona: Corporate Solutions in the Heart of Barcelona's Technology District


At our Flex Space, located in the vibrant 22@ environment, we offer corporate solutions designed to meet the needs of modern, dynamic companies. Our building is energy certified and has state-of-the-art facilities, ensuring an efficient and sustainable working environment.



Outstanding Features:

-Natural Light and Exterior Window: Our spaces are bathed in natural light thanks to large exterior windows, creating a bright and stimulating work environment.

- Modern Facilities: Equipped with the latest technology and amenities, our facilities are designed to maximise productivity and comfort.

-Large Capacity Meeting Rooms: We have spacious meeting rooms that can be adapted to suit your needs, perfect for presentations, conferences and corporate events.

- Excellent Terrace of over 400 m²: Enjoy relaxing moments or informal meetings on our magnificent terrace, an outdoor space ideal for relaxing and socialising.

- Community Networking: Join a vibrant and collaborative community, ideal for making professional connections and fostering business growth.

- Flexible and Adaptable Solutions: We offer customised space options that can easily adjust to the changing needs of your business.

- On-site parking: We have parking spaces, including options for electric vehicles, and a complimentary visitor parking service.

- Open 24 Hours: Our space is accessible 24 hours a day, allowing maximum flexibility for your team.

- Excellent Communication: Located in a strategic area, our building offers easy access to the main roads in and out of the city, as well as excellent connections to metro and bus lines.



Located in the heart of 22@, our Flex space offers an unbeatable location in one of Barcelona's most innovative and dynamic districts. Discover an exceptional working environment that combines modernity, comfort and connectivity.
SHOW MORE","Private Office
 from € 9368
/month"
https://www.coworker.com/spain/barcelona/pau,Coworking Space: PAU in Barcelona,,"Overview of PAU
PAU is more than a coworking space, it is a creative hub in the center of Barcelona, and home to a vibrant community of talented professionals that have come together to create, collaborate, learn and innovate since 2015.

PAU is located in the center of the city, in the lively neighborhood of Sant Antoni. The space itself is a renovated school that offers unique open, green, and productive spaces that allow for a healthy balance of productivity and social interaction.","1
2
3
4
5
6
7
8
9
10"
https://www.coworker.com/spain/barcelona/rambla-diagonal-business-plaza,Coworking Space: RAMBLA DIAGONAL BUSINESS PLAZA in Barcelona,,"Overview of RAMBLA DIAGONAL BUSINESS PLAZA
Our priority in Rambla Diagonal is to make sure the needs and requirements of all professionals are not only met but exceeded, by putting together the widest array of services and making the most of the facilities. Hence, besides the essential daily services such as mail management, printing, high-speed internet or the latest communications technologies, we have put together a wide array of optional services through very carefully selected providers.

A new concept of business centre, where work equals comfort.

It all sums up to making life easier.



SHOW MORE","Private Office
 from € 750
/month"
https://www.coworker.com/spain/barcelona/atic-barcelona-2,Coworking Space: Àtic Barcelona in Barcelona,,"Overview of Àtic Barcelona
ATIC BARCELONA
Rent offices from 1 to 8 people and exclusive coworking positions in the center of Barcelona.
High quality furniture and equipped with the latest technology.
Magnificent 400m2 terrace for your day to day and your events,
Training rooms for courses and formations, meeting rooms, all equipped with a 75” screen, interactive projector and point write, 2.5m blackboard.
personal phone line, immediate entry, rent for days, weeks, months ...
Private parking in the same building.
Social, Fiscal and commercial domicile of your company and personalized reception of your visits and correspondence.
All expenses included.
If you need more than one coworking place make us know it! We will make you a personalized price.
SHOW MORE","Private Office
 from € 695
/month"
https://www.coworker.com/spain/barcelona/hq-barcelona-sants-station,"Coworking Space: HQ - Barcelona, Sants Station in Barcelona",,"Overview of HQ - Barcelona, Sants Station
Occupying a stylish contemporary high-rise building in a prime business district of Barcelona is the Sants Central Staion business centre. The building enjoys superb natural light and is located in a district full of excellent amenities. Its address in Carrer de Tarragona puts it close to the world-renowned congress centre Fira de Barcelona and the commercial hub of Las Arenas. The business centre is next to the main railway station Estació de Sants, where the high-speed AVE train reaches Madrid in less than three hours. Facing the Mediterranean, with a strong logistical position in the EU but close to North Africa, this energetic city is increasingly international in outlook. It enjoys strong exports and has a thriving commercial container port serving sectors such as motor manufacturing. Alongside other traditional businesses in publishing, fashion and tourism, Barcelona has a growing biotechnology cluster. Its top-class business schools also attract a strong talent pool.

SHOW MORE","Private Office
 from € 259
/month"
https://www.coworker.com/spain/barcelona/coworking-barcelona-port,Coworking Space: Coworking Barcelona Port in Barcelona,,"Overview of Coworking Barcelona Port
Coworking Barcelona Port is a new, stylish space located within the iconic Passatge de la Pau (a pedestrian-priority passage) in a 19th-century neoclassical building in the heart of Barcelona’s Gothic Quarter.
We cater to the needs of remote or hybrid workers, digital nomads, and businesses seeking both physical and virtual office solution","Private Office
 from € 1290
/month"
https://www.coworker.com/spain/barcelona/bcombinator,Coworking Space: Bcombinator in Barcelona,,"Overview of Bcombinator
Coworking building in the 22@ Innovation District of Barcelona, just 300 meters from the beach.
Wide community of entrepreneurs and startups. Incubation and acceleration programs.
Strong connections with investor networks and corporations. Specialized mentorship.
Weekly learning and networking events. Bar, kitchen, lounge, big lobby, rooftop terrace for parties and enjoy sunshine Barcelona.","Private Office
 from € 500
/month"
https://www.coworker.com/spain/barcelona/espacios-comun-con-zona-de-trabajo-polivalente-22barcelona,Coworking Space: ESPACIOS COMUN CON ZONA DE TRABAJO POLIVALENTE 22@BARCELONA in Barcelona,,"Overview of ESPACIOS COMUN CON ZONA DE TRABAJO POLIVALENTE 22@BARCELONA
Offices for rent in an important corporate area 22@Barcelona
AVAILABLE SPACES for conferences, coworking, corporate meetings, office areas, photography studio, filming area, brunch, coffee breaks, corporate breakfasts, speeches in general.
We have specialized and highly qualified catering staff for your meeting!
Furnished spaces, we have a microwave, refrigerator, printer, air conditioning, speakers, WiFi, blackboard, television, projector, sink.
✅ The time that suits you the most (hours, days, weeks, months).
For more information. Contact us at 602509408 or 936276923","Private Office
 from € 120
/month"
https://www.coworker.com/spain/barcelona/cwork-eixample,Coworking Space: cwork Eixample in Barcelona,,"Overview of cwork Eixample
cwork is an office space in a pleasant atmosphere in which various shared workspaces are eligible. It has both individual spaces and spaces for equipment (up to four people). We offer a working environment of the highest quality with a modern and current image. Is a suitable space for long stays with the possibility of fiscal domiciliation , logotype on the facade at the foot of the street , meeting room with high- gamma, rest and coffee areas to create synergies between professionals and the coworking! We look forward to your visit. Come and try! :) The minimum stay time it's for one month! Please contact us for more information.","1
2
3
4
5
6"
https://www.coworker.com/spain/barcelona/cwork-gracia,Coworking Space: cwork Gracia in Barcelona,,"Overview of cwork Gracia
cwork is an office space in a pleasant atmosphere in which various shared workspaces are eligible. It has both individual spaces and spaces for equipment (up to four people). We offer a working environment of the highest quality with a modern and current image. Is a suitable space for long stays with the possibility of fiscal domiciliation , logotype on the facade at the foot of the street , meeting room with high- gamma, rest and coffee areas to create synergies between professionals and the coworking! We look forward to your visit. Come and try! :) The minimum stay time it's for one month! Please contact us for more information.","Private Office
 from € 500
/month"
https://www.coworker.com/spain/barcelona/the-social-hub-barcelona-poblenou,Coworking Space: The Social Hub Barcelona Poblenou in Barcelona,,"Overview of The Social Hub Barcelona Poblenou
The Social Hub is where the world comes to meet. It's the hub for the next generation of changemakers from students to entrepreneurs, from digital nomads to local artists, all those who want to learn and grow, and make society better.

Welcome to TSH Coworking Barcelona, a concept that brings together a new generation of international citizens and digital nomads. From flexible memberships to offices, unique member benefits, unique designs and services, and a growing network of locations across Europe, it's the best place to start or scale your business. TSH Coworking is more than a co-working, it is a global community of creative people, entrepreneurs and start-ups who want to change the world.
SHOW MORE","Private Office
 from € 1200
/month"
https://www.coworker.com/spain/barcelona/10513-vivendi-business-center,Coworking Space: Vivendi Business Center in Barcelona,,"Overview of Vivendi Business Center
This centre offers national and international companies a distinguished package with unparalleled services. These include fully furnished, equipped offices with exquisite communications facilities. There are three meeting rooms available, with the possibility of joining two of these together to form one big space according to the needs of your collaborative projects and negotiations. They can also serve as training seminar venues. Offering a number of external offices benefiting from natural light, you can expect a boost in focus, productivity and efficiency. Multilingual professionals can offer on-site translating and interpreting services.","Private Office
 from € 420
/month"
https://www.coworker.com/spain/barcelona/40917-utopicus,Coworking Space: utopic_US in Barcelona,,"Overview of utopic_US
2,002 sqm of flexible workspace equipped with everything you need to grow your business. This centre lies right at the heart of the 22@ district, in a new building owned by Colonial that boasts a LEED Platinum certificate for sustainability. Turull Sorensen designed this space with Barcelona in mind – a city where the mountains meet the sea. While the side facing the Mediterranean is designed in fresh, marine colours, the wing that looks out onto the Sierra de Collserola – the mountains that overlook the city","Private Office
 from € 350
/month"
https://www.coworker.com/spain/barcelona/kubik-barcelona,Coworking Space: Kubik Barcelona in Barcelona,,"Overview of Kubik Barcelona
Kubik Barcelona is a building of 900m2 divided in 3 floors, located in the heart of Barcelona, just 5 minutes from Paseo de Gracia.

The first coworking of the world with more than 20 years of history and a community with more than 30 companies and 80 professionals from different disciplines: architecture, interiorism, NGOs, translators, graphic designers, scientific journalism, audiovisual communication agencies, projects related with collaborative economy ...

A dynamic place enriched by the local environment and vitality from the district in which it is located. Well connected, wrapped local shops and cosmopolitan atmosphere.

Our space has shared workspaces for freelancers / autonomous work teams, startups, small businesses newly created and consolidated. Meeting room, lounge, terrace and kitchen.

But all is not work! it is true? ;) So Kubik also offers the possibility to enjoy the diversity of community organizing activities, events, workshops ... depending on the needs and proposals of coworkers and external projects. Join our community of Kubiks! :)
SHOW MORE","Private Office
 from € 640
/month"
https://www.coworker.com/spain/barcelona/coco-coffice,Coworking Space: COCO COFFICE in Barcelona,,"Overview of COCO COFFICE
Coco Coffice & Coworking Café in Barcelona is the perfect spot for digital nomads, freelancers or remote workers who want to work and study in a quiet and enjoyable environment, with the best coffee locally toasted by NomadCoffee!

A POST-MODERN INTERPRETATION OF THE OFFICE: the first coworking space in town with great Wifi and with a free unlimited buffet of hot drinks, cookies, snacks and fruits included in the price! We look forward to welcoming you at COCO COFFICE in Barcelona. Please let us know if you have any questions about our coworking space and services.","Coworking Space 
from € 210
/month"
https://www.coworker.com/spain/barcelona/aticco-poblenou,Coworking Space: Aticco Poblenou in Barcelona,,"Overview of Aticco Poblenou
The new coworking space Aticco Med is now in Poblenou, in the distric of the technology and innovation, the 22@. The MED building has a glass facade, with natural light and a lovely view of the sea. It also has an amazing terrace with a pool, to enjoy the best events with the community.","Private Office
 from € 1197
/month"
https://www.coworker.com/spain/barcelona/depot-lab-joanic,Coworking Space: Depot Lab Joanic in Barcelona,,"Overview of Depot Lab Joanic
We believe in working individually and we believe in working together, in collaborating. But more than that we believe in the combination of the two: working individually as a basis and working with others if you need. We call that: Working Independently Together.

And Depot Lab provides a platform for entrepreneurs and companies that want to work independently together. So that all of us, including ourselves, can profit from our individual qualities. Today we have three offices. Two are located in Barcelona Carrer del Bruc, 149 and one close to Joanic.","Private Office
 from € 900
/month"
https://www.coworker.com/spain/barcelona/cowork40,Coworking Space: COwork40 in Barcelona,,"Overview of COwork40
COwork40 is a coworking located in Badalona, we provide you desks and offices for rent. We have meeting and training rooms, business offices and space for events. Feel free to visit us one day for free and enjoy the advantages of working at COwork40. We include WiFi + ETHERNET 1Gb, Coffee + Tea + Water, Hosting space, printer, etc...

We can also offer services like IT consulting, web development, accountant and hosting + backup space.","Private Office
 from € 150
/month"
https://www.coworker.com/spain/barcelona/aticco-coworking-hospitalet,Coworking Space: Aticco Coworking - Hospitalet in Barcelona,,"Overview of Aticco Coworking - Hospitalet
Come to vist a brand new coworking space in Hospitalet de Llobregat. The centres is estrategically located between Barcelona city and the airport, with lots of natural light and amazing views of the city. The space offers private offices ranging from two to 11 workstations per office and also offers coworking tables either fix desks or hot desks.

To be part of this coworking comunity will make your life so much easier: kitchen fully equipated with fridge, dishwasher machine and microwave; we also provide you with free coffee and tea; you will be able to use our meeting rooms with AV equipment, breakout area and an amazing rooftop with a 360º view.

Do you have a meeting in Barcelona city and you do not know where to accommodate it? Being part of our community you will be able to use our meeting romos in out head office (close to the Urquinaona tuve stations, lines L1/LA.

Come to visit us and enjoy of one day free trial.
SHOW MORE","Private Office
 from € 597
/month"
https://www.coworker.com/spain/barcelona/coworking-diputacion-409,Coworking Space: Coworking Diputación 409 in Barcelona,,"Overview of Coworking Diputación 409
Diputacion 409 is a Coworking with flexible spaces designed for new working models.

Do you lead a team and want to work in an innovative environment?

Are you a freelancer or entrepreneur and need a place to get inspired and also create synergies?

This is the right place! Combine wellness and productivity, network and enjoy working in the center of Barcelona.
SHOW MORE","Private Office
 from € 450
/month"
https://www.coworker.com/spain/barcelona/bcn575-tetuan-2,Coworking Space: BCN575_TETUAN in Barcelona,,"Overview of BCN575_TETUAN
5 years ago we started BCN575 coworking and so we asked, to where it will lead us? Now we are ready to open a new space, completing the offer of the first one, with 3 private offices.

The BCN575_coworking concept expands! A calm and perfectly communicated environment with all the amenities, nicely designed for work in a comfortable atmosphere.

For companies and entrepreneurs, from 4 to 8 people plus a meeting room and a space for a fast cup of coffee or tea.

And of course, you can enjoy meeting room, coffee and hot desk in Universitat as well.

Happy to welcome you in any BCN575 location!
SHOW MORE","Private Office 
from € 480
/month"
https://www.coworker.com/spain/barcelona/monday-diagonal,Coworking Space: Monday Diagonal in Barcelona,,"Overview of Monday Diagonal
Monday is a network of coworking spaces born to change the way we work and live.
We believe in a  work-life personal lifestyle with no boundaries. That's why we create spaces where you can work, meet like-minded people, practice sports, eat and rest. Our philosophy is based on an active, healthy and fresh lifestyle with a strong focus on community. 

Between Paseo de Gràcia and Avenida Diagonal, Monday Diagonal is a vibrant retreat in the heart of the city. Perfectly connected, in the prime area of the city and next to Gracia district. For companies and workers seeking a relaxed workspace without giving up the comfort of being in the city center.

This space has a broad array of comfort and convenient amenities, including a fitness gym with daily workouts, office kitchen and a huge outdoor space with plenty of natural light. In addition to conference rooms and corners to relax, feel comfortable and disconnect.

Monday Diagonal welcomes all types of professionals and companies, from the Hot Desk for freelancers or small businesses to private offices for large corporations.
SHOW MORE","Private Office
 from € 449
/month"
https://www.coworker.com/spain/barcelona/maui-beach-coworking,Coworking Space: Maui Beach Coworking in Barcelona,,"Overview of Maui Beach Coworking
MAUI Beach CoWorking is a new kind of coworking space in Barcelona which combines creativity, sports, lifestyle and well-being. Come and work with us in Poble Nou, pick up a stand-up paddle, join a yoga or massage class or even make use of the ceramic and photo studios!

We provide a tranquil and creative work environment. Each desk has a lot of space around it, our coworking is quiet enough to be in your own world when you want and busy enough to share ideas and collaborate.","Private Office
 from € 500
/month"
https://www.coworker.com/spain/barcelona/acceleris-work,Coworking Space: Acceleris@ work in Barcelona,,"Overview of Acceleris@ work
Beautiful and bright office on Av. Diagonal, very close to la Illa. Stately building, with concierge, in one of the most prestigious address in Barcelona. We have a dedicated office that can be rented to a team of 2-8 people or can also accommodate individuals. Our coworkers have access to shared kitchen, a beautiful to meeting room with large white board, coffee, water and tea","Private Office
 from € 1260
/month"
https://www.coworker.com/spain/barcelona/irreverent-the-genuine-coworking-2,Coworking Space: IRREVERENT - The Genuine Coworking in Barcelona,,"Overview of IRREVERENT - The Genuine Coworking
Irreverent is a coworking space created for digital nomads and freelancers from the creative and cultural sector where to create networks and enjoy all the energy of a community of fresh and innovative ideas in the heart of Vila de Garcia in Barcelona.

We offer you an infrastructure to create, promote and disseminate your products and services, as well as the social and cultural space where you can enjoy work with the tranquility provided by a familiar and homelike atmosphere.

Discover our cultural agenda and enjoy all the creative ideas of artists and creatives who present their proposals and performances in our cultural spaces.
SHOW MORE","Private Office
 from € 700
/month"
https://www.coworker.com/spain/barcelona/technetbcn-espacios-fijos,Coworking Space: Technetbcn - Espacios Fijos in Barcelona,,"Overview of Technetbcn - Espacios Fijos
A coworking space designed for those looking for the stability of a traditional office

If you need a fixed, professional and well-equipped work environment, our coworking space is for you. There are no rotating workstations or shared desks here; We offer fixed and independent spaces, ideal for those who value privacy and the personalization of their workplace.

We have all of them: high-speed internet, meeting rooms, and services included. In addition, our spaces are completely customizable, so you can adapt them to your style and needs.

Aimed at professionals, entrepreneurs and companies that prefer the traditional office model without worrying about additional costs.

If you're looking for a stable place to focus and grow your business, this is the place for you. Coworking space designed for those looking for the stability of a traditional office

If you need a fixed, professional and well-equipped work environment, Our coworking space is for you. There are no rotating workstations or shared desks here; We offer fixed and independent spaces, ideal for those who value privacy and the personalization of their workplace. We have all of them: high-speed internet, meeting rooms, and services included. In addition, our spaces are completely customizable, so you can adapt them to your style and needs. Aimed at professionals, entrepreneurs and companies that prefer the traditional office model without worrying about additional costs. If you're looking for a stable place to focus and grow your business, this is the place for you. A coworking space designed for those looking for the stability of a traditional office If you need a fixed, professional and well-equipped work environment, our coworking space is for you. There are no rotating workstations or shared desks here; We offer fixed and independent spaces, ideal for those who value the privacy and personalization of your workplace. We have all of them: high-speed internet, meeting rooms, and services included. In addition, our spaces are completely customizable, so you can adapt them to your style and needs. Aimed at professionals, entrepreneurs and companies that prefer the traditional office model without worrying about additional costs. If you're looking for a stable place to focus and grow your business, this is the place for you. Coworking space designed for those looking for the stability of a traditional office If you need a fixed, professional and well-equipped work environment.
SHOW MORE","1
2
3
4
5
6"
https://www.coworker.com/spain/barcelona/oficina-luminosa-les-corts,Coworking Space: Oficina Luminosa Les Corts in Barcelona,,"Overview of Oficina Luminosa Les Corts
140 square meter office with a 170 sw meter terrace. Located very close to Sants Station and Illa Diagonal.

Currently its used by Clintu (a home services app). However we have 6 spare places we like sharing. Office is silent and available 24/7.

Tables are 140x80 centimeters and we have monitors available in case you need to. Also water, coffee and tea.

Come and visit us!
SHOW MORE","Private Office
 from € 1000
/month"
https://www.coworker.com/spain/barcelona/coworking-platon,Coworking Space: Coworking Platón in Barcelona,,"Overview of Coworking Platón
Combine the benefits of a shared working space and the privacy of private offices into one space and there you’ll have Coworking Platón. An ideal coworking space, you’ll be able to grow your business or get some crunch time going to meet a deadline within the premises of a conducive and professional space.

Stylish and modern, Coworking Platón has a cozy space for coworking. Warm dark wooden floors, gorgeous wall decor, plenty of natural light and well equipped functional work desks for your coworking ease all within a spacious 200 metre square area. You’ll be getting all the facilities like fibre optic internet, lounge area and a kitchen of course!

A community of freelancers, startups, entrepreneurs and small businesses, whatever your profession so long as you share the same love for collaboration in a workspace, Coworking Platón has the environment to drive you further into development. The members of Coworking Platón don’t just sit in front of their computers or laptops all day, they also make time for social talks with fellow coworkers and often come up with idea collaborations for future projects.

Don’t miss out on the opportunity to be a part of this exciting and dynamic workspace. Head on over to Coworking Platón and experience it yourself.


SHOW MORE","Private Office
 from € 400
/month"
https://www.coworker.com/spain/barcelona/35114-depot-lab-barcelona,Coworking Space: Depot Lab Barcelona in Barcelona,,"Overview of Depot Lab Barcelona
This business centre is a platform for entrepreneurs and companies that want to work independently. Located in the heart of Barcelona this space offers a fabulous co-working environment. Amenities include; flexible terms, furnished offices, hot desking, kitchen, break out area, meeting rooms, reception services and an friendly team on-site 7 days a week.

We believe in working individually and we believe in working together, in collaborating. But more than that we believe in the combination of the two: working individually as a basis and working with others if you need. We call that: Working Independently Together.

Depot Lab provides a platform for entrepreneurs and companies that want to work independently together. So that all of us, including ourselves, can profit from our individual qualities.
SHOW MORE","Private Office
 from € 200
/month"
https://www.coworker.com/spain/barcelona/meet-bcn,Coworking Space: Meet BCN in Barcelona,,"Overview of Meet BCN
Meet BCN is a coworking space located in a magnificent building with high ceilings, crown moulding and ceiling medallions, rooms with loads of light, cement tile floors and carefully designed decoration. The working rooms and meeting rooms are fully furnished and have all kind of amenities (fiber optic, wifi, air conditioning...). You'll find a warm and comfortable atmosphere at Meet BCN that will make you feel like at home.","Private Office
 from € 300
/month"
https://www.coworker.com/spain/barcelona/hubin-global-solutions,Coworking Space: HUB&in Global Solutions in Barcelona,,"Overview of HUB&in Global Solutions
HUB&in Business Global Solutions is all about being efficient. If you are ready to grow your business in a modern coworking office located in Barcelona, this is it. With a variety of option available, depending on your needs, HUB&in offers private and shared offices regardless of your field of activity. Everything is possible in Gaudi’s city, so the fact that you can enjoy the latest office equipment at a great price is no surprise. Hub&in is ready to adapt to your needs and offer you the best work resources, in order to be successful. Another great thing about this place is the location: you are basically close to everything, from bus public transportation to restaurants and parks. Come try it!","Private Office
 from € 4000
/month"
https://www.coworker.com/spain/barcelona/31472-city-work-bcn,Coworking Space: CITY WORK BCN in Barcelona,,"Overview of CITY WORK BCN
This new coworking space in Downtown Barcelona has 25 places to offer members on both full time and part time options. The space has five private offices (sizes from two to six people) and two meeting rooms that members have access to. This space is perfect for entrepreneurs, start ups, freelancers, small companies and teams. There is WiFi and a fast Internet connection throughout the space as well as amenities such as; a security system, printer access, cleaning, maintenance, and natural lots of natural light which are all included in the rental fee. Members also have access to a Kitchen area and a common area for collaboration and relaxation.","Private Office
 from € 350
/month"
https://www.coworker.com/spain/barcelona/25374-wekow-business-community,Coworking Space: WEKOW BUSINESS COMMUNITY in Barcelona,,"Overview of WEKOW BUSINESS COMMUNITY
The excellent office is in a beautiful, modernist building, that has kept the original floors, doors, and windows; yet displays modern and high quality furniture and the high technology, to give customers an excellent work experience in a comfortable and professional space. There are meeting rooms, private office, dedicated desk, hot desk, and virtual office and offer services to enjoy the business. In addition, there is administrative support to help your company run efficiently. This accommodating serviced workspace also provides beverages and copy and printing facilities for your convenience.","1
2
3
4
5
6
7
8
9
10"
https://www.coworker.com/spain/barcelona/37398-utopicus,Coworking Space: utopic_US in Barcelona,,"Overview of utopic_US
1,400 sqm space in the heart of Barcelona. This former residential building in the Modernist Eixample neighbourhood – dating back to 1890 – seamlessly combines past and future. Architects Turull Sorensen have breathed a new lease of life into this property that was originally home to a paint store, restoring features and colours that had been lost over time. Arranged over seven floors, it boasts a rooftop terrace for hosting events, celebrations and workshops, and a common area featuring a table that provides the perfect spot for holding any meeting. Each office comes complete with its own balcony or private terrace, offering you the perfect place to unwind and enjoy a breath of fresh air in the heart of the city centre. This centre has obtained the AENOR certification as recognition for the adequate protocols of action against COVID-19.
SHOW MORE","Private Office
 from € 350
/month"
https://www.coworker.com/spain/barcelona/49393-the-foundery,Coworking Space: The Foundery in Barcelona,,"Overview of The Foundery
Located in a building from the 19th century in the Plaza Reial of Barcelona, this collaborative workspace is a unique place: 650m² of space for meetings and events, with a massive terrace with privileged views over the city’s Gothic quarter. The building is the perfect place to work on your big idea and develop your profession, whether you are a solo entrepreneur or have an entire team, and even more, if you are part of a startup, new digital business model, design and design thinking, digital media, sustainability, social impact, e-commerce, digital marketing, mobile & web development or an incubator. With a membership, you will have access to event spaces, conference rooms and different workspace formats. In addition, both part-time flex desk and full-time dedicated office space are available.
SHOW MORE","Private Office
 from € 900
/month"
https://www.coworker.com/spain/barcelona/zamness,Coworking Space: Zamness in Barcelona,,"Overview of Zamness
Private space. Use your own office with all services included!
ZAMNESS is a full equiped office space situated in the heart of the 22 district in Poblenou, Barcelona, available for a company who wants to have a modern and confortable private office. Private space!!

The atmosphere at ZAMNESS is one that facilitates concentration and efficiency in this workspace. With 300 square meters space and a capacity for 32 people, this space offers 2 workspaces, 2 meeting rooms, an office bar, 2 chill out areas and a warehouse storage. The design here will enchant you and you will definitely feel more productive stepping into your workspace each morning. If you’re not quite convinced yet, here’s a bonus tip for you – this space is about a five minute walking distance from the beach.
SHOW MORE","Private Office
 from € 4000
/month"
https://www.coworker.com/spain/barcelona/45140-wework,Coworking Space: WeWork in Barcelona,,"Overview of WeWork
A stunning co-working space situated in the heart of Barcelona that has been carefully designed to meet all of your business needs. This centre boasts airy, bright, open spaces and large windows that allow the natural light to shine through into the office. An ultra-modern office complex that is filled with all the amenities you need to thrive. The centre includes sleek, private office space, art-filled meeting rooms, unique common rooms, and soundproofed phone booths. You can also take advantage of perks such as free-flowing micro-roasted coffee and fresh fruit water. Onsite staff will also assist you throughout the workweek, from front-desks service to personalised support. The perfect space for any business seeking a modern office in a prime location.
SHOW MORE","Private Office
 from € 1200
/month"
https://www.coworker.com/spain/barcelona/bcn575-universitat,Coworking Space: BCN575_UNIVERSITAT in Barcelona,,"Overview of BCN575_UNIVERSITAT
Instead of paying high fees for a rented cubicle or an office space that’s much too big for your own use, head on over to Coworking BCN575 for a more viable as well as affordable option. Located in the heart of Barcelona, if you ever need to set up a meeting with your client, they’ll be able to reach the space in a jiffy from the airport via the Aerobús. Great location? On point.

A space of modern muse, Coworking BCN575 has a stylish chic workspace. You’ll find great mosaic tiling details on their floors as you bustle around daily. Spacious workspaces are well equipped with dedicated desks to give you comfort and ease. Great for night owls, they’re open 24/7 and there’s coffee in the kitchen if you ever need a pick me up late at night.

Their community members are those from the tech, design, freelance, entrepreneurial as well as even non-profit backgrounds. Highly motivated and innovative, you’ll be part of a dynamic work atmosphere where professional individuals connect on a professional as well as the social level to further spark collaborations for self-growth and work development.

You have the option to customize a suitable rate for your membership. Just get in touch with the folks at Coworking BCN575 through email & they’ll be happy to assist.
SHOW MORE","Private Office
 from € 750
/month"
https://www.coworker.com/spain/barcelona/monday-tibidabo,Coworking Space: Monday Tibidabo in Barcelona,,"Overview of Monday Tibidabo
In the heart of Sant Gervasi district, next to Avenida Tibidabo, Monday Tibidabo has all the ingredients to leave anyone speechless. An exceptional house with a garden and unique views of the city.

This space has a broad array of convenient amenities, including a fitness gym with daily workouts, a squash court, office kitchen, healthy food canteen and a large garden with pool. In addition to open spaces and conference rooms with plenty of natural light and corners to relax, feel comfortable and disconnect.

Monday Tibidabo welcomes all types of professionals and companies, from freelancers, to small businesses or large companies.
SHOW MORE","Private Office
 from € 399
/month"
https://www.coworker.com/spain/barcelona/24540-bcndoc,Coworking Space: BCNDOC in Barcelona,,"Overview of BCNDOC
This Business centre is located in the centre of Barcelona, where you will not only enjoy the outstanding services provided within the building, you will also benefit from the abundance of amenities within the surrounding area at your convenience. It offers virtual office services, offices and meeting rooms for rent over days, weeks or months; internet and water expenses are included. This centre gives personalized solutions to clients, meeting their needs with the professional and multilingual staff. Here, your business will surely flourish under the best conditions, with plenty of support on hand.","1
2
3
4
5"
https://www.coworker.com/spain/barcelona/factory103,Coworking Space: Factory103 in Barcelona,,"Overview of Factory103
Factory 103 is your creative space: coworking, meeting rooms and the place to organize all kinds of corporate events. Located in the heart of the Eixample,
a unique lively coworking make your dreams come true.

The old factory of ""Chocolates Lloveras"", in the street Mallorca 103, was transformed into a multidisciplinary and iconic space of more than 1000m2 where the interior architecture shares harmony with selected pieces of designer furniture, creating a unique atmosphere.

If you are looking for a space to work, interact your customers, grow and feel at home, Factory 103 is the perfect place.

An ideal place for your events: Factory 103 is composed of different environments becoming an ideal location for filming, photography projects, events, presentations, shows, private events, etc.

The space has all the necessary infrastructure to develop
any project at the highest level, including a fully equipped kitchen
and natural lighting.
SHOW MORE","Private Office
 from € 168
/month"
https://www.coworker.com/spain/barcelona/50337-nomads-solutions,Coworking Space: Nomads Solutions in Barcelona,,"Overview of Nomads Solutions
Modern centre located in the heart of Barcelona, this space has a range of serviced offices available. This space has meeting rooms, communal space and kitchen facilities, all areas are fully furnished and ready to move into. High-speed internet will keep you connected to clients and colleagues all over the globe. Enjoy a complementary tea or coffee in the breakout space. On-site reception staff will help you with your specific business needs. There are also conferencing facilities and event space, perfect for hosting meetings. 24-hour access means you won't have to stick to normal working hours.","Private Office
 from € 500
/month"
https://www.coworker.com/spain/barcelona/via-coworking,Coworking Space: Vía Coworking in Barcelona,,"Overview of Vía Coworking
Calm and cozy spaces to work. Ideal for lawyers, architects, designers, computer scientists, entrepreneurs or artists who need their own space to create.
We offer exterior and bright private offices where you will find tranquility and privacy, since each space has its own access key that will allow you to leave your work material without worries.
In addition, by sharing the office with lawyers, we offer the possibility of legal advice on intellectual and industrial property and technological law, essential for the creation and protection of your own business.

SHOW MORE","Private Office
 from € 550
/month"
